county,fuel,ID,Lat,Lng,name,brand,addr1,addr2,price,trend,dateupdated,dateupdatedshort,Updater,Zone,County
Kilkenny,Diesel,603,52.545121286,-7.392382622,Top Oil,Top,West Street ,Callan,135.9,stable,2018-08-07,7th Aug,fitzpatb,Callan,Kilkenny
Kilkenny,Diesel,516,52.649204000,-7.226872000,Brett's Maxol Service Station,Maxol,Carlow Road,Kilkenny City,139.9,up,2022-06-18,18th Jun,Sandra48,Kilkenny,Kilkenny
Kilkenny,Diesel,4119,52.389272973,-6.950783730,independent,Independent,Country Life,The Quay,144.9,stable,2013-07-10,10th Jul,patsy,New Ross,Wexford
Kilkenny,Diesel,1100,52.700179253,-6.957581184,GreatGas express 24/7 Bagenalstown,Great Gas,Kilree Street,Bagenalstown,152.9,down,2023-04-11,11th Apr,trevally,Bagenalstown,Carlow
Kilkenny,Diesel,305,52.660946799,-7.250147768,Park Service Station,Topaz,Castlecomer Road,Kilkenny,153.9,up,2023-04-06,6th Apr,Bobby800,R95 EA3C,County Kilkenny
Kilkenny,Diesel,1099,52.700210147,-6.964302063,McCullaghs Service Station Ltd,Independent,Royal Oak Rd,Bagenalstown,154.9,down,2023-04-13,13th Apr,06548113...,Bagenalstown,Carlow
Kilkenny,Diesel,540,52.738234997,-6.985441190,Walsh's Filling Station,Drive Service Stations,Seskin Rd,Leighlinbridge,154.9,down,2023-04-13,13th Apr,06548113...,Leighlinbridge,Carlow
Kilkenny,Diesel,1426,52.688487847,-6.963700639,Independent,Independent,Borris Road,Bagenalstown,154.9,down,2023-04-11,11th Apr,trevally,Bagenalstown,Carlow
Kilkenny,Diesel,2935,52.737063259,-6.975623170,Currans Service Station,Gulf Oil,Carlow Road,Leighlinbridge,155.9,up,2023-04-11,11th Apr,trevally,Bagenalstown,Carlow
Kilkenny,Diesel,1418,52.529557365,-7.141982317,Pat and Mona Dunphy,Texaco,Ladywell St,Thomastown,160.9,down,2023-04-02,2nd Apr,Paddyspurs1,Thomastown,Kilkenny
Kilkenny,Diesel,306,52.487170756,-7.219047546,Carroll's Service Station,Emo,Main St,Knocktopher,162.9,down,2023-04-02,2nd Apr,Paddyspurs1,Thomastown,Kilkenny
Kilkenny,Diesel,1458,52.630706071,-7.061873823,Gowran Filling Staion ,Topaz,High St,Gowran,163.9,up,2022-01-31,31st Jan,Paddyspurs1,Gowran,Kilkenny
Kilkenny,Diesel,3455,52.656634739,-7.245365381,Jones Oil,Jones Oil,Castlecomer Road,Kilkenny,166.9,down,2023-02-22,22nd Feb,JoeMickey,Kilkenny,Kilkenny
Kilkenny,Diesel,2934,52.732685013,-7.397039169,O'Hara's Service Station,Independent,Kilkenny Street,Freshford,166.9,down,2023-02-19,19th Feb,justintime,Freshford,Kilkenny
Kilkenny,Diesel,2863,52.525260042,-7.138756185,Morris Oil,Independent,Market Street,Thomastown,173.9,down,2023-01-26,26th Jan,Paddyspurs1,Thomastown,Kilkenny
Kilkenny,Diesel,490,52.654753884,-7.230763435,Top,Top,Hebron Road  Ind Est,Kilkenny,176.9,up,2022-11-18,18th Nov,JoeMickey,Kilkenny,Kilkenny
Kilkenny,Diesel,2877,52.588835568,-7.180110489,O'Mahony's,Top,Main St,Bennettsbridge,179.9,down,2022-12-13,13th Dec,Shelby boy ,Bennettsbridge,Kilkenny
Kilkenny,Diesel,2867,52.544827509,-6.959150728,Campus,Campus,Borris Road,Graiguenamanagh,186.9,up,2022-10-05,5th Oct,Paddyspurs1,Graiguenamanagh,Kilkenny
Kilkenny,Diesel,440,52.656192192,-7.256056666,Irishtown Service Station,APPLEGREEN ,IRISHTOWN SERVICE STATION,Kilkenny City,188.9,down,2022-09-26,26th Sep,JoeMickey,Kilkenny,Kilkenny
Kilkenny,Diesel,334,52.788521803,-7.332800031,Carrolls Service Station,Campus,Main Street,Ballyragget,189.9,down,2022-08-16,16th Aug,Mike59,Ballyragget,Kilkenny
Kilkenny,Diesel,2932,52.750126245,-7.326215208,Fuel,Inver,Main St,Jenkinstown,189.9,down,2022-08-16,16th Aug,Mike59,Ballyragget,Kilkenny
Kilkenny,Diesel,2814,52.391494668,-6.949619094,Circle K New Ross Quayside,Topaz,The Quay,New Ross,189.9,up,2022-04-16,16th Apr,Mike59,New Ross,Wexford
Kilkenny,Diesel,2811,52.388889745,-6.960946471,WFC Gala,Campus,Waterford Road,New Ross,192.9,up,2022-09-20,20th Sep,suckindiesel,New Ross,Wexford
Kilkenny,Diesel,4041,52.462496081,-7.463474572,Cronin's ,Independent,N76,Ninemilehouse,192.9,down,2022-08-21,21st Aug,munky,Ninemilehouse,Tipperary
Kilkenny,Diesel,1298,52.752806517,-7.553939041,Dalys Service Station,Dalys Service Station ,Dublin Road,Johnstown,193.9,up,2022-11-24,24th Nov,PUMPS2011,Johnstown,Kilkenny
Kilkenny,Diesel,4744,52.679959722,-7.035155296,Applegreen,Applegreen,Paulstown,Kilkenny,203.8,up,2022-07-22,22nd Jul,Deweyire,Other,Kilkenny
Kilkenny,Diesel,523,52.644990362,-7.258894444,Holligan's Filling Station,Amber,College Road,Kilkenny,203.8,stable,2022-07-21,21st Jul,Deweyire,Kilkenny,Kilkenny
Kilkenny,Diesel,521,52.643115517,-7.234411240,Black Quarry Service Station,Applegreen,Bennettsbridge Road,Kilkenny,204.9,up,2022-07-24,24th Jul,Shelby boy ,Kilkenny,Kilkenny
Kilkenny,Diesel,496,52.643314072,-7.262080908,Cross's Esso Service Station,Esso,Callan Road,Kilkenny City,209.9,stable,2022-07-30,30th Jul,Shelby boy ,Kilkenny,Kilkenny
Kilkenny,Diesel,2864,52.526100283,-7.135675191,Campus,Campus,The Quay,Thomastown,999,down,2022-07-24,24th Jul,Paddyspurs1,Thomastown,Kilkenny
Kilkenny,Diesel,2865,52.539132286,-6.953286683,Walsh's,Texaco,Main Street,Graiguenamanagh,999,up,2012-12-07,7th Dec,wester,Graiguenamanagh,Carlow
Kilkenny,Diesel,2816,52.395202511,-6.945168382,Top,Top,Charles Street,New Ross,999,,NA,30th Nov,mypois,New Ross,Wexford
Kilkenny,Diesel,2891,52.620857392,-7.417620382,Independent,Independent,Kilmanagh Creamery,Kilmanagh,999,,NA,30th Nov,mypois,Callan,Kilkenny
Kilkenny,Diesel,4406,52.628296201,-7.068521976,Gowran Park Service Station,Independent,Main Street,Gowran,999.9,up,2019-03-13,13th Mar,Mike59,,Kilkenny
Kilkenny,Diesel,3821,52.467096164,-7.199134827,Michela's Shop,Independent,Main Street,Ballyhale,999.9,up,2019-01-14,14th Jan,10213306362555173,Ballyhale,Kilkenny
Kilkenny,Diesel,2859,52.512617200,-7.504240302,Amber,Amber,Kickham Street,Mullinahone,999.9,up,2018-07-18,18th Jul,Mike59,Callan,Tipperary
Kilkenny,Diesel,4040,52.443765595,-7.469152808,Morris Oil,Morris Oil,Linaun Park,Grangemockler,999.9,stable,2016-12-07,7th Dec,Mike59,Grangemockler,Tipperary
Kilkenny,Diesel,1715,52.719197586,-7.512460624,Amber Garage,Amber,Main Rd,Woodsgift,9999.9,up,2023-02-19,19th Feb,06548113...,Urlingford,Kilkenny
Kilkenny,Petrol,525,52.674105248,-7.270020247,Talbotsinch filling Station,Independent,Freshford Road,Talbots Inch,125.9,down,2020-11-30,30th Nov,Mike59,Kilkenny ,Kilkenny
Kilkenny,Petrol,522,52.641095366,-7.248580244,Circle K Kilkenny Waterford Road ,Topaz,Waterford Road,Kilkenny,126.7,down,2019-01-12,12th Jan,driver10,Kilkenny,Kilkenny
Kilkenny,Petrol,1386,52.629950275,-6.992862225,Morris Oil,Morris Oil,Main Street,Barrowmount,129.9,down,2020-12-14,14th Dec,Mike59,Goresbridge,Kilkenny
Kilkenny,Petrol,2836,52.455112178,-6.958863945,Kehoe's Garage,Campus,Farrantemple,The Rower,132.9,down,2019-03-19,19th Mar,Brabus,,Kilkenny
Kilkenny,Petrol,3675,52.551619303,-7.410192490,Unecol Oil,Swift,West Court Business Park,Callan,132.9,down,2017-02-08,8th Feb,10154986942098755,Callan,Kilkenny
Kilkenny,Petrol,439,52.666219443,-7.252643680,Circle K Kilkenny Castlecomer Road,Topaz,Castlecomer Road,Kilkenny,143.8,up,2021-03-22,22nd Mar,tmorrin,Kilkenny,Kilkenny
Kilkenny,Petrol,602,52.527292469,-7.413024902,Grogan's Service Station,Topaz,Clonmel Road,Callan,143.9,down,2018-08-07,7th Aug,fitzpatb,Callan,Kilkenny
Kilkenny,Petrol,603,52.545121286,-7.392382622,Top Oil,Top,West Street ,Callan,145.9,stable,2018-08-07,7th Aug,fitzpatb,Callan,Kilkenny
Kilkenny,Petrol,516,52.649204000,-7.226872000,Brett's Maxol Service Station,Maxol,Carlow Road,Kilkenny City,148.9,up,2021-05-21,21st May,Mike59,Kilkenny,Kilkenny
Kilkenny,Petrol,2816,52.395202511,-6.945168382,Top,Top,Charles Street,New Ross,149.9,down,2011-04-08,8th Apr,drazhar,New Ross,Wexford
Kilkenny,Petrol,305,52.660946799,-7.250147768,Park Service Station,Topaz,Castlecomer Road,Kilkenny,157.9,up,2023-04-06,6th Apr,Bobby800,R95 EA3C,County Kilkenny
Kilkenny,Petrol,1100,52.700179253,-6.957581184,GreatGas express 24/7 Bagenalstown,Great Gas,Kilree Street,Bagenalstown,157.9,down,2022-12-11,11th Dec,Andy-Jackson92,Bagenalstown,Carlow
Kilkenny,Petrol,1099,52.700210147,-6.964302063,McCullaghs Service Station Ltd,Independent,Royal Oak Rd,Bagenalstown,159.9,stable,2023-04-13,13th Apr,06548113...,Bagenalstown,Carlow
Kilkenny,Petrol,2935,52.737063259,-6.975623170,Currans Service Station,Gulf Oil,Carlow Road,Leighlinbridge,159.9,up,2023-04-11,11th Apr,trevally,Bagenalstown,Carlow
Kilkenny,Petrol,540,52.738234997,-6.985441190,Walsh's Filling Station,Drive Service Stations,Seskin Rd,Leighlinbridge,160.9,down,2023-04-13,13th Apr,06548113...,Leighlinbridge,Carlow
Kilkenny,Petrol,1426,52.688487847,-6.963700639,Independent,Independent,Borris Road,Bagenalstown,161.9,down,2023-04-11,11th Apr,trevally,Bagenalstown,Carlow
Kilkenny,Petrol,306,52.487170756,-7.219047546,Carroll's Service Station,Emo,Main St,Knocktopher,162.9,stable,2023-04-02,2nd Apr,Paddyspurs1,Thomastown,Kilkenny
Kilkenny,Petrol,1418,52.529557365,-7.141982317,Pat and Mona Dunphy,Texaco,Ladywell St,Thomastown,163.9,up,2023-01-26,26th Jan,Paddyspurs1,Thomastown,Kilkenny
Kilkenny,Petrol,2863,52.525260042,-7.138756185,Morris Oil,Independent,Market Street,Thomastown,165.9,down,2023-02-21,21st Feb,Scoobie,Thomastown,Kilkenny
Kilkenny,Petrol,2934,52.732685013,-7.397039169,O'Hara's Service Station,Independent,Kilkenny Street,Freshford,165.9,down,2023-02-19,19th Feb,justintime,Freshford,Kilkenny
Kilkenny,Petrol,2877,52.588835568,-7.180110489,O'Mahony's,Top,Main St,Bennettsbridge,166.9,down,2022-12-13,13th Dec,Shelby boy ,Bennettsbridge,Kilkenny
Kilkenny,Petrol,1458,52.630706071,-7.061873823,Gowran Filling Staion ,Topaz,High St,Gowran,167.9,up,2022-01-31,31st Jan,Paddyspurs1,Gowran,Kilkenny
Kilkenny,Petrol,2867,52.544827509,-6.959150728,Campus,Campus,Borris Road,Graiguenamanagh,171.9,up,2022-10-05,5th Oct,Paddyspurs1,Graiguenamanagh,Kilkenny
Kilkenny,Petrol,2811,52.388889745,-6.960946471,WFC Gala,Campus,Waterford Road,New Ross,174.9,down,2022-09-20,20th Sep,suckindiesel,New Ross,Wexford
Kilkenny,Petrol,1298,52.752806517,-7.553939041,Dalys Service Station,Dalys Service Station ,Dublin Road,Johnstown,175.9,up,2022-11-24,24th Nov,PUMPS2011,Johnstown,Kilkenny
Kilkenny,Petrol,440,52.656192192,-7.256056666,Irishtown Service Station,APPLEGREEN ,IRISHTOWN SERVICE STATION,Kilkenny City,177.9,down,2022-09-26,26th Sep,JoeMickey,Kilkenny,Kilkenny
Kilkenny,Petrol,4041,52.462496081,-7.463474572,Cronin's ,Independent,N76,Ninemilehouse,181.9,down,2022-08-21,21st Aug,munky,Ninemilehouse,Tipperary
Kilkenny,Petrol,2814,52.391494668,-6.949619094,Circle K New Ross Quayside,Topaz,The Quay,New Ross,182.9,up,2022-04-16,16th Apr,Mike59,New Ross,Wexford
Kilkenny,Petrol,334,52.788521803,-7.332800031,Carrolls Service Station,Campus,Main Street,Ballyragget,186.9,down,2022-08-16,16th Aug,Mike59,Ballyragget,Kilkenny
Kilkenny,Petrol,2932,52.750126245,-7.326215208,Fuel,Inver,Main St,Jenkinstown,189.9,up,2022-08-16,16th Aug,Mike59,Ballyragget,Kilkenny
Kilkenny,Petrol,490,52.654753884,-7.230763435,Top,Top,Hebron Road  Ind Est,Kilkenny,198.9,up,2022-11-18,18th Nov,JoeMickey,Kilkenny,Kilkenny
Kilkenny,Petrol,4744,52.679959722,-7.035155296,Applegreen,Applegreen,Paulstown,Kilkenny,203.8,up,2022-07-22,22nd Jul,Deweyire,Other,Kilkenny
Kilkenny,Petrol,523,52.644990362,-7.258894444,Holligan's Filling Station,Amber,College Road,Kilkenny,203.8,stable,2022-07-21,21st Jul,Deweyire,Kilkenny,Kilkenny
Kilkenny,Petrol,521,52.643115517,-7.234411240,Black Quarry Service Station,Applegreen,Bennettsbridge Road,Kilkenny,204.9,up,2022-07-24,24th Jul,Shelby boy ,Kilkenny,Kilkenny
Kilkenny,Petrol,496,52.643314072,-7.262080908,Cross's Esso Service Station,Esso,Callan Road,Kilkenny City,209.9,stable,2022-07-30,30th Jul,Shelby boy ,Kilkenny,Kilkenny
Kilkenny,Petrol,2891,52.620857392,-7.417620382,Independent,Independent,Kilmanagh Creamery,Kilmanagh,209.9,up,2022-07-04,4th Jul,josh19755,Callan,Kilkenny
Kilkenny,Petrol,2864,52.526100283,-7.135675191,Campus,Campus,The Quay,Thomastown,999,up,2022-07-24,24th Jul,Paddyspurs1,Thomastown,Kilkenny
Kilkenny,Petrol,4119,52.389272973,-6.950783730,independent,Independent,Country Life,The Quay,999,new,2010-12-21,21st Dec,foxie,New Ross,Wexford
Kilkenny,Petrol,4103,52.383143864,-6.953315735,Campus,Campus,Oaklands,733,999,new,2010-11-09,9th Nov,foxie,New Ross,Wexford
Kilkenny,Petrol,2865,52.539132286,-6.953286683,Walsh's,Texaco,Main Street,Graiguenamanagh,999,,NA,30th Nov,mypois,Graiguenamanagh,Carlow
Kilkenny,Petrol,4406,52.628296201,-7.068521976,Gowran Park Service Station,Independent,Main Street,Gowran,999.9,up,2019-03-13,13th Mar,Mike59,,Kilkenny
Kilkenny,Petrol,3821,52.467096164,-7.199134827,Michela's Shop,Independent,Main Street,Ballyhale,999.9,up,2019-01-14,14th Jan,10213306362555173,Ballyhale,Kilkenny
Kilkenny,Petrol,2859,52.512617200,-7.504240302,Amber,Amber,Kickham Street,Mullinahone,999.9,up,2018-07-18,18th Jul,Mike59,Callan,Tipperary
Kilkenny,Petrol,4040,52.443765595,-7.469152808,Morris Oil,Morris Oil,Linaun Park,Grangemockler,999.9,up,2016-12-07,7th Dec,Mike59,Grangemockler,Tipperary
Kilkenny,Petrol,1519,52.654181151,-7.231535912,Hennessy Fuels,Emo,Hebron Industrial Estate,Kilkenny,999.9,stable,2014-09-30,30th Sep,robbee1971,Kilkenny,Kilkenny
Kilkenny,Petrol,3455,52.656634739,-7.245365381,Jones Oil,Jones Oil,Castlecomer Road,Kilkenny,999.9,stable,2014-07-24,24th Jul,robbee1971,Kilkenny,Kilkenny
Kilkenny,Petrol,1715,52.719197586,-7.512460624,Amber Garage,Amber,Main Rd,Woodsgift,9999.8,up,2023-02-19,19th Feb,06548113...,Urlingford,Kilkenny
Laois,Diesel,2997,52.950560908,-7.304337095,Ryan's Service Station,Esso,Main Street,Ballyroan,117.9,up,2016-10-08,8th Oct,tarabuses,Abbeyleix,Laois
Laois,Diesel,3693,52.842283517,-7.131843567,Morris Oil,Morris Oil,Cloneen,Crettyard,126.9,up,2017-12-23,23rd Dec,oleg,Crettyard,Laois
Laois,Diesel,2994,52.941685155,-7.044697227,Friendz,Friendz,Main St,Ballylinan,128.9,down,2019-01-27,27th Jan,oleg,Athy,Laois
Laois,Diesel,1801,52.912555680,-7.342983644,Campus,Campus,Ballinakill Road,Abbeyleix,129.9,down,2021-03-22,22nd Mar,tmorrin,Abbeyleix,Laois
Laois,Diesel,4444,53.130886297,-7.206258774,Luttrell Oil,Independent,Kilbride,Portarlington,129.9,stable,2015-07-21,21st Jul,patoc37,,Laois
Laois,Diesel,3027,53.118151660,-7.331987321,Esso,Esso,O'Moore Street,Mountmellick,141.9,down,2021-07-13,13th Jul,Hazzard,Mountmellick,Laois
Laois,Diesel,3026,53.115247532,-7.288809121,Bentley's Service Station,Gulf Oil,Debicot,Rock,145.9,up,2021-09-30,30th Sep,Mike59,Mountmellick,Laois
Laois,Diesel,1541,52.853259819,-7.584557533,Amber,Amber,Johnstown Rd,Rathdowney,152.9,up,2012-07-28,28th Jul,mal,Rathdowney,Laois
Laois,Diesel,1448,53.023870315,-7.299642563,Dunne's Gala,Emo,Abbeyleix Road,Portlaoise,168.9,up,2023-02-12,12th Feb,greasy boy,Portlaoise,Laois
Laois,Diesel,1521,53.156910385,-7.184755504,Topaz Service Station,Topaz,Main St,Portarlington,168.9,down,2022-12-23,23rd Dec,06548113,Portarlington,Laois
Laois,Diesel,1539,53.156124000,-7.183495000,Maxol,Maxol,Main St ,Portarlington,168.9,down,2022-12-23,23rd Dec,06548113,Portarlington,Laois
Laois,Diesel,3011,53.039132523,-7.275780465,Applegreen Service Station,Applegreen,Dublin Road,Portlaoise,169.8,down,2023-01-13,13th Jan,tmorrin,Portlaoise,Laois
Laois,Diesel,4452,53.014783246,-7.305908203,Jones Oil/Esso,Esso,Knockmay,Portlaoise,169.9,down,2023-02-12,12th Feb,dcoveney.,Portlaoise,Laois
Laois,Diesel,3024,53.110269489,-7.135078311,Donoher's Filling Station,Independent,Pass of the Plumes,Ballybrittas,169.9,down,2023-01-30,30th Jan,.dcoveney,Portlaoise,Laois
Laois,Diesel,1560,53.016953057,-7.150423085,Top,Top,Main Street,Stradbally,169.9,up,2023-01-30,30th Jan,.dcoveney,Stradbally,Laois
Laois,Diesel,3896,53.092865212,-7.178084850,Topaz,Topaz,New Inn,Emo,169.9,up,2022-12-28,28th Dec,Knobhead99,Portlaoise,Laois
Laois,Diesel,3478,53.160976029,-7.192547321,SuperValu,Emo,Link Road,Portarlington,169.9,up,2022-12-23,23rd Dec,06548113,Portarlington,Laois
Laois,Diesel,1529,53.041067902,-7.267753780,Downey's Centra,Texaco,Dublin Rd,Kilminchy,170.9,down,2023-01-13,13th Jan,tmorrin,Portlaoise,Laois
Laois,Diesel,4235,53.145200210,-7.013761997,M7 Motorway Services Area,Texaco,"Junction 14, Mayfield",Monasterevin,171.7,down,2023-01-30,30th Jan,.dcoveney,Junction 14,Kildare
Laois,Diesel,1445,52.986111497,-6.997827167,Blackpark Station,Top,Kilkenny Road,Athy,171.9,down,2023-01-30,30th Jan,.dcoveney,Athy,Kildare
Laois,Diesel,1244,53.137812149,-7.052707672,J H Fitzpatrick Ltd,Texaco,Dublin St,Monasterevin,172.7,down,2023-01-30,30th Jan,.dcoveney,Monasterevin,Kildare
Laois,Diesel,830,52.908355820,-7.352158096,Filling Station,Topaz,Cork Road,Abbeyleix,172.9,down,2023-01-08,8th Jan,maurice1,Abbeyleix,Laois
Laois,Diesel,1540,52.856071483,-7.596702576,Keane's Service Station ,Texaco,Main St,Rathdowney,175.9,down,2023-02-19,19th Feb,justintime,Rathdowney,Laois
Laois,Diesel,1531,53.033168380,-7.273099422,Grange Upper Filling Station,Maxol,Stradbally Rd.,Portlaoise,175.9,down,2022-12-09,9th Dec,smelly-muh,Portlaoise,Laois
Laois,Diesel,1633,53.142548000,-7.056766000,Finlay's Filling Station,Topaz,Rathangan Rd,Monasterevin,176.9,stable,2022-12-07,7th Dec,trevally,Monasterevin,Kildare
Laois,Diesel,1137,53.051429596,-7.320113182,Corrib Oil,Topaz,Mountmellick Road,Portlaoise,176.9,down,2022-12-02,2nd Dec,smelly-muh,Portlaoise,Laois
Laois,Diesel,1000,53.031923162,-7.302635908,Ard services Ltd,Topaz,Northbound Abbeyleix Road,Portlaoise,177.9,down,2022-12-09,9th Dec,effort16,Portlaoise,Laois
Laois,Diesel,1456,53.031936066,-7.301981449,Brady's Garage,Maxol,Southbound Abbeyleix Road,Portlaoise,177.9,down,2022-12-09,9th Dec,effort16,Portlaoise,Laois
Laois,Diesel,1451,53.041612977,-7.310135365,Campus,Campus,Mountmellick Road,Portlaoise,179.9,down,2022-11-29,29th Nov,Danno,Portlaoise,Laois
Laois,Diesel,3033,53.152329642,-7.555546761,Texaco,Texaco,Birr Road,Clonaslee,184.9,up,2022-04-15,15th Apr,memphis,Slieve Blooms,Laois
Laois,Diesel,3023,53.109161748,-7.328398526,Irishtown Service Station,Applegreen,Irishtown,Mountmellick,188.8,down,2022-04-27,27th Apr,Mike59,Mountmellick,Laois
Laois,Diesel,2964,52.846260727,-7.125958407,Campus,Campus,Main St,Crettyard,189.8,down,2022-08-17,17th Aug,Jbic,Crettyard,Laois
Laois,Diesel,614,52.839172844,-7.404356003,Oliver Stanley Motors,Texaco,Cullohill Road,Durrow,189.9,down,2022-11-24,24th Nov,Danno,Durrow,Laois
Laois,Diesel,3034,53.156138384,-7.188835144,Deverell Oil,Independent,Ballymorris Road,Portarlington,189.9,down,2022-09-23,23rd Sep,patoc37,Portarlington,Laois
Laois,Diesel,4032,53.033239350,-7.306144238,Jones Oil,Jones Oil,Tea Lane,Portlaoise,189.9,stable,2022-03-13,13th Mar,pricenazi,Portlaoise,Laois
Laois,Diesel,4373,53.122980708,-7.333974838,Top,Top,Tullamore Road,Mountmellick,192.9,stable,2022-04-27,27th Apr,Mike59,Mountmellick,Laois
Laois,Diesel,1243,53.003783268,-7.468600273,Moloney,Emo,Portlaoise Road,Mountrath,196.9,up,2022-09-02,2nd Sep,micksage69,Mountrath,Laois
Laois,Diesel,1045,52.992263854,-7.483491898,Mountrath Service Station,Applegreen,Limerick Road,Mountrath,198.8,up,2022-09-02,2nd Sep,micksage69,Mountrath,Laois
Laois,Diesel,3022,53.104089652,-7.015571539,Crosskeys Service Station,Emo,Kilbeg ,Crosskeys,204.9,up,2022-11-02,2nd Nov,trevally,Monasterevin,Kildare
Laois,Diesel,4232,53.214115598,-7.448816299,Gorman's,Independent,Main St,Killeigh,999.9,up,2022-01-05,5th Jan,Mike59,Killeigh,Offaly
Laois,Diesel,4562,53.041154985,-7.309706211,GreatGas express 24/7 Portlaoise,GreatGas,Mountmellick Road,Portlaoise,999.9,up,2020-10-14,14th Oct,Mike59,Portlaoise,Laois
Laois,Petrol,2997,52.950560908,-7.304337095,Ryan's Service Station,Esso,Main Street,Ballyroan,129.9,up,2016-10-08,8th Oct,tarabuses,Abbeyleix,Laois
Laois,Petrol,2994,52.941685155,-7.044697227,Friendz,Friendz,Main St,Ballylinan,132.9,down,2019-01-27,27th Jan,oleg,Athy,Laois
Laois,Petrol,3693,52.842283517,-7.131843567,Morris Oil,Morris Oil,Cloneen,Crettyard,134.9,up,2017-12-23,23rd Dec,oleg,Crettyard,Laois
Laois,Petrol,1801,52.912555680,-7.342983644,Campus,Campus,Ballinakill Road,Abbeyleix,141.9,down,2021-03-22,22nd Mar,tmorrin,Abbeyleix,Laois
Laois,Petrol,3027,53.118151660,-7.331987321,Esso,Esso,O'Moore Street,Mountmellick,153.9,up,2021-07-13,13th Jul,Hazzard,Mountmellick,Laois
Laois,Petrol,3896,53.092865212,-7.178084850,Topaz,Topaz,New Inn,Emo,155.9,down,2022-12-28,28th Dec,Knobhead99,Portlaoise,Laois
Laois,Petrol,3026,53.115247532,-7.288809121,Bentley's Service Station,Gulf Oil,Debicot,Rock,155.9,up,2021-09-30,30th Sep,Mike59,Mountmellick,Laois
Laois,Petrol,1521,53.156910385,-7.184755504,Topaz Service Station,Topaz,Main St,Portarlington,156.9,down,2022-12-23,23rd Dec,06548113,Portarlington,Laois
Laois,Petrol,1539,53.156124000,-7.183495000,Maxol,Maxol,Main St ,Portarlington,157.9,down,2022-12-23,23rd Dec,06548113,Portarlington,Laois
Laois,Petrol,3478,53.160976029,-7.192547321,SuperValu,Emo,Link Road,Portarlington,158.9,down,2022-12-23,23rd Dec,06548113,Portarlington,Laois
Laois,Petrol,3011,53.039132523,-7.275780465,Applegreen Service Station,Applegreen,Dublin Road,Portlaoise,159.8,up,2023-01-14,14th Jan,Andy-Cabbie-Driver,Portlaoise,Laois
Laois,Petrol,1529,53.041067902,-7.267753780,Downey's Centra,Texaco,Dublin Rd,Kilminchy,159.9,down,2023-01-13,13th Jan,tmorrin,Portlaoise,Laois
Laois,Petrol,3024,53.110269489,-7.135078311,Donoher's Filling Station,Independent,Pass of the Plumes,Ballybrittas,160.9,down,2023-01-30,30th Jan,.dcoveney,Portlaoise,Laois
Laois,Petrol,1560,53.016953057,-7.150423085,Top,Top,Main Street,Stradbally,160.9,down,2023-01-30,30th Jan,.dcoveney,Stradbally,Laois
Laois,Petrol,1445,52.986111497,-6.997827167,Blackpark Station,Top,Kilkenny Road,Athy,160.9,stable,2023-01-30,30th Jan,.dcoveney,Athy,Kildare
Laois,Petrol,1244,53.137812149,-7.052707672,J H Fitzpatrick Ltd,Texaco,Dublin St,Monasterevin,161.7,down,2023-01-30,30th Jan,.dcoveney,Monasterevin,Kildare
Laois,Petrol,4235,53.145200210,-7.013761997,M7 Motorway Services Area,Texaco,"Junction 14, Mayfield",Monasterevin,161.7,down,2023-01-30,30th Jan,.dcoveney,Junction 14,Kildare
Laois,Petrol,830,52.908355820,-7.352158096,Filling Station,Topaz,Cork Road,Abbeyleix,161.9,down,2023-01-08,8th Jan,maurice1,Abbeyleix,Laois
Laois,Petrol,1448,53.023870315,-7.299642563,Dunne's Gala,Emo,Abbeyleix Road,Portlaoise,162.9,up,2023-02-12,12th Feb,greasy boy,Portlaoise,Laois
Laois,Petrol,1137,53.051429596,-7.320113182,Corrib Oil,Topaz,Mountmellick Road,Portlaoise,162.9,down,2022-12-02,2nd Dec,smelly-muh,Portlaoise,Laois
Laois,Petrol,1541,52.853259819,-7.584557533,Amber,Amber,Johnstown Rd,Rathdowney,162.9,up,2012-07-28,28th Jul,mal,Rathdowney,Laois
Laois,Petrol,4452,53.014783246,-7.305908203,Jones Oil/Esso,Esso,Knockmay,Portlaoise,163.9,stable,2023-02-14,14th Feb,HowMuch!.,Portlaoise,Laois
Laois,Petrol,1531,53.033168380,-7.273099422,Grange Upper Filling Station,Maxol,Stradbally Rd.,Portlaoise,163.9,up,2022-12-09,9th Dec,smelly-muh,Portlaoise,Laois
Laois,Petrol,1000,53.031923162,-7.302635908,Ard services Ltd,Topaz,Northbound Abbeyleix Road,Portlaoise,163.9,down,2022-12-09,9th Dec,effort16,Portlaoise,Laois
Laois,Petrol,1633,53.142548000,-7.056766000,Finlay's Filling Station,Topaz,Rathangan Rd,Monasterevin,163.9,up,2022-12-07,7th Dec,greasy boy,Monasterevin,Kildare
Laois,Petrol,3034,53.156138384,-7.188835144,Deverell Oil,Independent,Ballymorris Road,Portarlington,163.9,down,2018-06-29,29th Jun,123456789,Portarlington,Laois
Laois,Petrol,1456,53.031936066,-7.301981449,Brady's Garage,Maxol,Southbound Abbeyleix Road,Portlaoise,164.9,down,2022-12-09,9th Dec,effort16,Portlaoise,Laois
Laois,Petrol,1540,52.856071483,-7.596702576,Keane's Service Station ,Texaco,Main St,Rathdowney,165.9,down,2023-02-19,19th Feb,justintime,Rathdowney,Laois
